,Source,OBSRA,OBSDEC,7MTM2TM1_contNAXIS,7MTM2TM1_contCDELT,7MTM2TM1_contPEAK,7MTM2TM1_contAGMADRES,7MTM2TM1_contAGSTDRES,7MTM2TM1_contAGMADREM,7MTM2TM1_contAGSTDREM,7MTM2TM1_contAGMADIMM,7MTM2TM1_contAGSTDIMM,7MTM2TM1_contBMAJ,7MTM2TM1_contBMIN,7MTM2TM1_contBPA,7MTM2TM1_spw0PEAK,7MTM2TM1_spw0AGMADRESch0200,7MTM2TM1_spw0AGSTDRESch0200,7MTM2TM1_spw0AGMADRESch1000,7MTM2TM1_spw0AGSTDRESch1000,7MTM2TM1_spw0AGMADRESch2000,7MTM2TM1_spw0AGSTDRESch2000,7MTM2TM1_spw0AGMADRESch2800,7MTM2TM1_spw0AGSTDRESch2800,7MTM2TM1_spw0BMAJ,7MTM2TM1_spw0BMIN,7MTM2TM1_spw0BPA,7MTM2TM1_spw1PEAK,7MTM2TM1_spw1AGMADRESch0200,7MTM2TM1_spw1AGSTDRESch0200,7MTM2TM1_spw1AGMADRESch1000,7MTM2TM1_spw1AGSTDRESch1000,7MTM2TM1_spw1AGMADRESch2000,7MTM2TM1_spw1AGSTDRESch2000,7MTM2TM1_spw1AGMADRESch2800,7MTM2TM1_spw1AGSTDRESch2800,7MTM2TM1_spw1BMAJ,7MTM2TM1_spw1BMIN,7MTM2TM1_spw1BPA,7MTM2TM1_spw2PEAK,7MTM2TM1_spw2AGMADRESch0200,7MTM2TM1_spw2AGSTDRESch0200,7MTM2TM1_spw2AGMADRESch1000,7MTM2TM1_spw2AGSTDRESch1000,7MTM2TM1_spw2AGMADRESch2000,7MTM2TM1_spw2AGSTDRESch2000,7MTM2TM1_spw2AGMADRESch2800,7MTM2TM1_spw2AGSTDRESch2800,7MTM2TM1_spw2BMAJ,7MTM2TM1_spw2BMIN,7MTM2TM1_spw2BPA,7MTM2TM1_spw3PEAK,7MTM2TM1_spw3AGMADRESch0200,7MTM2TM1_spw3AGSTDRESch0200,7MTM2TM1_spw3AGMADRESch1000,7MTM2TM1_spw3AGSTDRESch1000,7MTM2TM1_spw3AGMADRESch2000,7MTM2TM1_spw3AGSTDRESch2000,7MTM2TM1_spw3AGMADRESch2800,7MTM2TM1_spw3AGSTDRESch2800,7MTM2TM1_spw3BMAJ,7MTM2TM1_spw3BMIN,7MTM2TM1_spw3BPA
20,666101,167.913875,-61.32804444445,607,0.060000000000012,0.043213397,7.477249891963e-05,0.0001053452069755,6.913716060808e-05,9.901801968226e-05,8.391570736421e-05,0.0001187043526443,0.4104770720004,0.34330448508264,-9.841108322144,0.23377419,0.0021218457,0.0030854861,0.0022695547,0.0033547666,0.0021462662,0.0030963353,0.002155544,0.003125868,0.4707694351674,0.40268772840492,-7.059299468994,0.1055923,0.0025597424,0.0037918657,0.0020719178,0.0030131247,0.002042934,0.0029691027,0.0020412314,0.0030484665,0.46919462084784,0.4023247361184,-7.359246253967,0.30699375,0.0040847785,0.005948418,0.0041224365,0.00593537,0.0042073866,0.0062009464,0.0042665196,0.006251906,0.47128659486768,0.40303727984412,-6.272355556488,0.12512659,0.004695137,0.0068136016,0.0044975034,0.006649272,0.004185701,0.006131043,0.0041402197,0.006114545,0.46575155854224,0.40141949057568,-8.295211791992
21,666114,167.9127916666,-61.336575,609,0.060000000000012,0.0028294344,7.627818558831e-05,0.000108805092168,7.438661850756e-05,0.0001063430900103,8.421309757978e-05,0.0001226211461471,0.41782584786408,0.349585562944404,-9.40876865387,0.050890468,0.0020756617,0.0030139897,0.0021500248,0.0031243076,0.0022523499,0.0032613548,0.002285669,0.0033814958,0.4706162512300801,0.40376764535904,-7.290624141693,0.07203897,0.0025890605,0.0038269556,0.002093978,0.0030233976,0.0020383222,0.002953341,0.002057124,0.0030437794,0.46879163384436,0.40144959092124,-7.495173454285,0.45418543,0.00408549,0.0059693344,0.00427439,0.006291991,0.0042591896,0.0063185105,0.0042802547,0.006175672,0.470952242613,0.403961598873,-6.918611049652,0.10952499,0.0046650595,0.0069473367,0.004538033,0.006614725,0.0043474417,0.0064110234,0.004138024,0.006189345,0.4673044979571599,0.40185698866848,-8.151921272278
22,666242,168.0089166666,-61.30636111111,609,0.060000000000012,0.008807116,6.472365930676e-05,9.293766925111e-05,6.049172225175e-05,8.739915938349e-05,7.370726962108e-05,0.0001048585399985,0.41109645366684,0.343953967094424,-8.67408657074,0.08631318,0.0020963685,0.0030358278,0.0022583948,0.0033330324,0.002252468,0.0032499067,0.0021761262,0.0031526624,0.46605831384672,0.40137395262732,-4.13697719574,0.36419016,0.0025142157,0.0036700799,0.0022447526,0.0032856006,0.0020429,0.0029963735,0.0020236443,0.0030053137,0.46507534384716,0.39762037992492,-6.221635341644,0.10802205,0.0041343938,0.006002392,0.004053632,0.005904779,0.0040769177,0.005937222,0.0043092016,0.00632198,0.4665916562079599,0.401027739048,-3.802993774414,0.47933108,0.0047990573,0.007047613,0.0044188043,0.006474727,0.004367773,0.006451713,0.0042800684,0.006271286,0.46250668168056,0.39833712577836,-6.06541967392
23,672346,171.4315,-62.18068055556,609,0.060000000000012,0.01173353,6.955607386772e-05,9.969865641324e-05,6.736489740433e-05,9.67927990132e-05,7.201859261841e-05,0.0001051124854712,0.431386768818,0.353150606155392,-14.69080162048,0.08547679,0.0022271054,0.0032964859,0.0021988617,0.0032003198,0.0022733896,0.0033630736,0.0022323697,0.003317171,0.47577172517784,0.40462097525604,-15.05538368225,0.12253289,0.0026139552,0.003815403,0.0021896064,0.0032058824,0.0020363498,0.0029525359,0.0020189704,0.0029241077,0.4725844562052001,0.40038463473336,-13.7391500473,0.10646839,0.0042239544,0.0062319404,0.004214029,0.0061564054,0.00425305,0.0062838923,0.004296444,0.0063737,0.4762137234211199,0.40224206447604,-13.63158798218,0.14951777,0.0049596266,0.007372295,0.00474352,0.006839597,0.004715583,0.0069850152,0.004495465,0.006668194,0.47083342075344,0.39896893501272,-14.09923744202
24,G286.2086+00.1694,159.63625,-58.32063888889,601,0.060999999999984,0.010525422,7.859399192967e-05,0.0001113226244343,7.445058145095e-05,0.0001059082860593,8.823690586723e-05,0.0001239715929842,0.39101710915548,0.342006117105492,7.82275390625,0.20639324,0.0020651193,0.002990563,0.0021716997,0.0031382227,0.0022339718,0.0032737383,0.0021651485,0.0031576396,0.45636254549028,0.4035221934318,16.20637893677,0.3271782,0.0025249335,0.0036717758,0.002109571,0.0030575576,0.0023604836,0.0033093293,0.0025325976,0.003613417,0.45519673824324,0.40254265069956,16.65108299255,0.23733023,0.004108144,0.006030119,0.0041353866,0.0061119613,0.003994807,0.005822455,0.004114888,0.006039335,0.45476394891732,0.40482199192032,14.77060413361,0.22037353,0.004735726,0.0070650494,0.004310535,0.0063052885,0.0041349297,0.0059925993,0.0041208086,0.0060819443,0.44985982775688,0.40429523587212,10.77415943146
25,G287.4929-00.5691,161.1420833333,-59.58444444444,597,0.060999999999984,0.0005632603,5.531624628929e-05,7.932538574096e-05,5.454807978822e-05,7.822197949281e-05,5.736247840105e-05,8.449240704067e-05,0.414168059826,0.36122298240672,4.650634765625,0.08004396,0.0020640837,0.0030490477,0.0020748863,0.0030201804,0.0021221256,0.0031384828,0.002103679,0.0030529506,0.46089485287668,0.41130369901656,10.49394607544,0.34484988,0.00244304,0.003572277,0.002015884,0.0029449058,0.0018881981,0.0027243658,0.0019554996,0.0028638914,0.45789566636088,0.40672615170492,7.311340332031,0.103414066,0.0039929943,0.005793643,0.0039747693,0.0057604755,0.004119638,0.006087345,0.0042333966,0.006276265,0.4615170359612399,0.4087663888932,9.579681396484,0.3969305,0.0048725735,0.0071848705,0.0045664664,0.0068467697,0.0043747593,0.0063856654,0.0042355694,0.0063240314,0.45568165183056,0.40804103016864,5.898651123047
26,G293.5607-00.6703,172.5306666666,-62.05355555556,609,0.060000000000012,0.0024140207,6.05908135185e-05,8.640008309158e-05,5.908497405471e-05,8.43530142447e-05,6.309671152849e-05,9.174302977044e-05,0.43900206685056,0.36058893799788,-13.89084243774,0.055531967,0.0020555025,0.0030042958,0.0020396714,0.002978003,0.0021077055,0.0031296173,0.0020286608,0.002960979,0.47421893477448,0.39759829640388,-11.76712036133,0.1992777,0.002447564,0.0036260756,0.0020076698,0.002908155,0.0019255402,0.0028439227,0.001948781,0.0028505102,0.4725712537765199,0.3965839147566,-12.20509815216,0.43682086,0.004055699,0.0059050815,0.004070471,0.0059834775,0.0040258123,0.005923491,0.0040423633,0.00589285,0.47380670905104,0.39811727404584,-11.91044998169,0.2304086,0.0048241303,0.0072126067,0.0045936154,0.006801323,0.004253995,0.0061688763,0.0042553456,0.006341936,0.46856251359,0.39555835723872,-13.50269317627
27,G294.5117-01.6205,173.883875,-63.245,601,0.060999999999984,0.015165184,8.232005347963e-05,0.0001165704452433,7.81766793807e-05,0.0001118708314607,8.80290317582e-05,0.0001273136585951,0.44788697361936,0.36537954211224,-15.12534236908,0.27201402,0.0021467702,0.0031081107,0.002254996,0.0032673788,0.0022739018,0.0033116913,0.0022852363,0.003294221,0.47205457091316,0.39261519908892,-15.64922809601,0.38735676,0.0026790127,0.0039332025,0.0022045413,0.0032367571,0.0024450736,0.0034562435,0.002124505,0.003028168,0.46754342317584,0.38741251826304,-15.58440685272,0.29232472,0.004366116,0.006411087,0.0042718267,0.0062235477,0.0042551393,0.00623962,0.0043330262,0.0063639097,0.47228819131836,0.39342445135128,-15.04809188843,0.30500028,0.00501376,0.0073606344,0.004897032,0.007184113,0.0044568065,0.0065471563,0.0043391534,0.006351713,0.466744363308,0.38679128885268,-16.87536239624
28,569314,123.724125,-35.55180277778,505,0.073000000000008,0.0009579767,3.865201142617e-05,5.548702392844e-05,3.80098936148e-05,5.465159847517e-05,4.056905891048e-05,5.975703606964e-05,0.49213567376136,0.44317203760152,87.64586639404,0.016838841,0.0016101721,0.0023398001,0.0017334142,0.0025586714,0.00183976,0.0027345296,0.0017026658,0.0024621019,0.5458857417108001,0.49752530455572,89.93820953369,0.0945695,0.002028939,0.0029568903,0.0017195429,0.0024850192,0.0017120535,0.002535415,0.0016538702,0.0023692262,0.5340607762338,0.4900862574576,83.29182434082,0.034488495,0.0032619627,0.0047318875,0.0035680162,0.005293488,0.0032641066,0.0047347834,0.0032560723,0.0046959156,0.5216378569603201,0.47956484556216,81.87672424316,0.107666746,0.003830517,0.005650717,0.0037504162,0.005466246,0.0031979796,0.004598955,0.0032370684,0.004710524,0.51776361465444,0.47615161538124,84.30083465576
29,569408,124.0002083333,-35.42910555556,485,0.075999999999996,0.0010137048,3.96451287088e-05,5.730144766858e-05,3.913830732927e-05,5.641161260428e-05,4.049192284583e-05,5.934547880315e-05,0.507630765438,0.4546584784983601,82.47554016113,0.028474951,0.0017213246,0.0025429805,0.001807782,0.0026787613,0.0017644811,0.002565209,0.0016483514,0.002363013,0.5658051967621199,0.51563197374336,-87.63568115234,0.050638884,0.002058528,0.003015401,0.001696474,0.0024531365,0.0016028087,0.002309594,0.0015880507,0.0022696303,0.553133547306,0.5089623928070399,84.10559844971,0.03920524,0.0033726501,0.0049566883,0.003166958,0.004604278,0.00333181,0.004883979,0.0032110293,0.004669415,0.54137521982196,0.49798449873936,83.21229553223,0.071562454,0.003917462,0.0057714735,0.0035452342,0.005149859,0.0032840194,0.004750704,0.0030252999,0.0043849708,0.53592038154612,0.49450564384452,87.2666015625
30,586092,128.0366666667,-43.22973333333,599,0.060999999999984,0.017973563,0.000105439699837,0.0001476844918216,9.933575347532e-05,0.0001402185880579,0.0001199022590299,0.0001716606639093,0.333665937185292,0.330811589956284,-50.57807540894,0.42809734,0.002053444,0.0028993764,0.001997474,0.0029262989,0.001797158,0.0025953571,0.0019909116,0.0029473265,0.38982462882984,0.368022173643,-66.556640625,0.40838987,0.0022084955,0.0032437718,0.0017564909,0.00255523,0.0025509964,0.0038194153,0.0017767368,0.0026295576,0.39106586575512,0.3715307414532,-77.83783721924,0.48827365,0.0034345523,0.005018191,0.003476006,0.0050769416,0.0037876011,0.005590443,0.0037922545,0.005571774,0.39080068469064,0.373271405697,-77.38353729248,0.61355263,0.004267524,0.006313314,0.0036820942,0.0053522233,0.0037543387,0.005540198,0.0035800515,0.0052463682,0.39313194155676,0.37555488944064,-82.40336608887
31,605160,135.88825,-48.46663888889,601,0.060999999999984,0.037884116,9.276838682126e-05,0.000130752363475,8.648107905174e-05,0.0001234030642081,0.000103500460682,0.0001466149551561,0.339877635240564,0.315327644348148,-29.66348266602,0.3272237,0.0019307793,0.0028612267,0.0018112625,0.0026681654,0.0018953588,0.0028115383,0.0019036179,0.0028353827,0.39468014240256,0.37354111671456,-42.65976715088,0.42162827,0.0023446416,0.0034353575,0.0018461978,0.0027040162,0.007050963,0.015990758,0.0033567254,0.005284446,0.40139240026464,0.38222444057472,-39.6046295166,0.41367868,0.0034757913,0.0051256637,0.003716669,0.0055017844,0.003361788,0.004971633,0.0034923977,0.005098565,0.40055948495856,0.37609964609148,-43.39211273193,0.30731916,0.0039592115,0.0057994896,0.0036730669,0.0053520324,0.003481421,0.005056498,0.0035939845,0.005321366,0.41000777483004,0.38753977417956,-49.83507156372
32,605300,135.857625,-48.51714166667,609,0.060000000000012,0.0029437444,4.799752787221e-05,6.939606828382e-05,4.653909854824e-05,6.7413362558e-05,5.109066842124e-05,7.414712308673e-05,0.349730283021912,0.32640841603278,-29.13941383362,0.04983686,0.0017678709,0.002618043,0.0018553479,0.002765047,0.0018984603,0.002818459,0.0018608522,0.0027421138,0.39756274223328,0.37043538689628,-42.26543045044,0.32149687,0.00233522,0.0034546137,0.0017627222,0.002586822,0.0016025496,0.0023083438,0.001929315,0.0028411204,0.40356370806696,0.3822683691978,-47.15655136108,0.1677449,0.0036828455,0.005491538,0.0036008996,0.005299788,0.003328802,0.00488976,0.0034640282,0.0050113564,0.39978346228596,0.37922883033744,-38.32559585571,0.276309,0.0041813618,0.006182251,0.00384325,0.0055665737,0.0038151282,0.0056407764,0.003485189,0.005059401,0.4074603021144,0.37994888424888,-50.66672515869
33,606650,136.09225,-48.90846388889,599,0.060999999999984,0.00052875996,4.088448622497e-05,5.955695451121e-05,4.056856414536e-05,5.889772364753e-05,4.206859739497e-05,6.153628783068e-05,0.35899743437766,0.334287375211728,-27.38059234619,0.018965866,0.0017442347,0.002543053,0.0020324278,0.0030145138,0.0019770241,0.0029136396,0.0019169375,0.0028268169,0.3994150161744,0.37331050634388,-40.35863113403,0.09384423,0.0020412002,0.0029622316,0.0017747553,0.0026156337,0.0015382366,0.002239156,0.0015443425,0.0022456397,0.40956243872652,0.37736663222304,-48.56330871582,0.037710782,0.0035378933,0.0052116285,0.003328116,0.00485204,0.0034199802,0.0050015585,0.0036843328,0.0054360856,0.40198996663092,0.3786666691302,-39.43795394897,0.20463055,0.0038717021,0.005643753,0.0037076685,0.005434966,0.0037649542,0.005569835,0.0036636554,0.0054069143,0.41049501299856,0.38159313797952,-54.01585006714
34,G268.3957-00.4842,135.8545,-47.47430555556,577,0.064000000000008,0.10030357,0.000144453602843,0.0002025729045272,0.0001403877395205,0.0001972678292077,0.0001524772960693,0.0002261028566863,0.40770688653,0.38682547211664,-56.43390655518,0.13830306,0.001864738,0.002737674,0.0018421373,0.0026801783,0.0019845553,0.0029180164,0.0019727435,0.0029167144,0.39680358767496,0.37361621856672,-54.64011383057,0.22058606,0.0021212841,0.0031008872,0.0018518693,0.0027275612,0.0017003613,0.0024305151,0.001853259,0.0026963705,0.40555253624904,0.3776073753834,-53.89811325073,0.15250759,0.00386519,0.005714353,0.0035560362,0.00517418,0.0038541334,0.005693489,0.0034802058,0.0050891773,0.40577772259728,0.3788504600526,-58.60626983643,0.24695627,0.00436547,0.006435867,0.0041911597,0.006192127,0.0036873922,0.0053907977,0.003477627,0.0050885463,0.4052914381026,0.37994873523696,-56.37720108032
35,108933,279.169375,-7.653872222223,519,0.070999999999992,0.006565476,7.140741945477e-05,0.0001020598647301,6.690560257994e-05,9.60277102422e-05,7.901895878604e-05,0.0001137369472417,0.52891945838928,0.4245178699494,88.89274597168,0.11884409,0.0020064958,0.0028821211,0.0022223368,0.0032607631,0.00227906,0.003337026,0.0021930784,0.003204773,0.57928234338756,0.45399451255812,89.48014068604,0.22029158,0.0026779661,0.003934912,0.0020672863,0.0030148197,0.001982908,0.0028348458,0.0019689486,0.0028898558,0.57073384523376,0.45299828052504,-89.15049743652,0.15251741,0.004159079,0.006060805,0.0040005143,0.005849244,0.004155538,0.006006986,0.004414248,0.006561481,0.57940852642056,0.4518827199936,-87.77814483643,0.3278448,0.0047927527,0.0070330035,0.004529044,0.0065876716,0.0044378373,0.0064300504,0.004333095,0.006399921,0.58857917785632,0.46461519598968,-88.31042480469
36,109432,279.12875,-7.540133333334,583,0.063,0.005469942,4.882343637291e-05,6.972407572903e-05,4.795837230631e-05,6.854724779259e-05,5.087226600153e-05,7.394689600915e-05,0.38571456074724,0.351098626852044,88.49827575684,0.050401866,0.0020733404,0.0030514593,0.002200561,0.0031969221,0.0021337431,0.003087442,0.0021414123,0.0031414279,0.58405905961992,0.45808252692228,-89.40426635742,0.12882648,0.002488528,0.0036001184,0.0021312956,0.0031324076,0.0018981863,0.0027207148,0.0019524728,0.0028532736,0.57528674602524,0.45576319098456,-89.99373626709,0.069531925,0.0039362744,0.0056911544,0.0041491673,0.006014226,0.004142244,0.0060343156,0.004082163,0.0059329704,0.5860733389855199,0.45568889379504,-87.71332550049,0.15607212,0.004957482,0.0073021655,0.0045867385,0.006676999,0.0042821798,0.0062099327,0.004339249,0.0063422145,0.59298080205924,0.4669302999974401,-89.00770568848
37,111983,279.6522916667,-7.242152777778,565,0.065000000000016,0.0003086265,4.331597665441e-05,6.30658105365e-05,4.307650306146e-05,6.257025961531e-05,4.39504001406e-05,6.484994082712e-05,0.44955477118476,0.38942843675616,84.80146789551,0.021240398,0.0019616536,0.002854143,0.0021872316,0.0032509048,0.0021082954,0.0030549571,0.0020206075,0.0029460855,0.57719355821604,0.4568021297456401,88.78210449219,0.062217608,0.0025888062,0.00379891,0.0020766475,0.0030628142,0.0019106806,0.002777144,0.0019080767,0.0028083941,0.57067853212368,0.4547526240348,89.71390533447,0.040670186,0.0037808986,0.0054732724,0.003925077,0.005622042,0.004114075,0.006043259,0.004288518,0.0063300827,0.5813367962835599,0.45565283298492,-88.02321624756,0.10700589,0.0045649554,0.0066327415,0.0044689244,0.006559635,0.0044153943,0.0064580995,0.0040891287,0.0059170043,0.58565771579736,0.46569871902456,89.92747497559
38,112582,279.5399166667,-7.042305555556,581,0.063,0.008889533,5.218413934927e-05,7.469634147128e-05,5.102764771436e-05,7.309566717595e-05,5.50391341676e-05,8.026159048313e-05,0.38551110029208,0.351926296949376,86.66539001465,0.07633288,0.0019592424,0.0028326118,0.0022095388,0.0032302192,0.0021491817,0.0031680688,0.0020671906,0.0030384995,0.57796978950504,0.45743030309664,89.29341125488,0.10812579,0.0024964577,0.0036256788,0.001999003,0.0028640437,0.0018278628,0.0026710061,0.0018394359,0.0026900927,0.5727779269218001,0.45548546314248,89.68064880371,0.091826156,0.0038793103,0.005657741,0.003762431,0.005406216,0.0039159553,0.005699003,0.004149906,0.0061373212,0.58115863800036,0.45467188954344,-88.7590637207,0.15009794,0.00483933,0.007144696,0.004429467,0.0065266383,0.0043295296,0.0063739144,0.0040055206,0.0058004637,0.586565375328,0.46764293313024,-89.93656921387
39,112942,279.0701666667,-6.721108333334,525,0.069999999999984,0.013271372,6.889767246321e-05,9.907702769851e-05,6.570835830644e-05,9.457684063818e-05,7.391496910714e-05,0.0001073861858458,0.50605690479264,0.41590532660472,89.6477432251,0.18919323,0.0021765567,0.003207968,0.00215935,0.0031653962,0.00217684,0.0032346102,0.002127599,0.003096394,0.60432505607592,0.46720197796824,-89.07389831543,0.23390324,0.0026858666,0.00394863,0.002014715,0.0029106087,0.001955695,0.002869909,0.001948473,0.002833936,0.58990538120256,0.463118314743,-89.43650054932,0.19575049,0.004102209,0.0058919187,0.004215738,0.0062389406,0.004137776,0.0061079115,0.0040359595,0.0058206953,0.60155344009404,0.4596602022648,-87.07682800293,0.34687385,0.00492488,0.0073159253,0.004401856,0.006397849,0.0043574674,0.006389471,0.004044823,0.0058746305,0.59728533029568,0.47211322188384,-89.28960418701
40,113869,279.56425,-6.797786111112,535,0.06900000000001201,0.01056832,8.894127677195e-05,0.0001231157366419,8.245468779933e-05,0.0001149128220277,9.947890066542e-05,0.0001385736541124,0.49946478009228,0.41336059570308,87.63445281982,0.12333322,0.0021379793,0.0031055452,0.002223584,0.0032758561,0.0021593694,0.00318727,0.0020889111,0.00304482,0.58704072237,0.4594942033289999,89.79792022705,0.53742373,0.0025830779,0.0037399284,0.0021214294,0.003136678,0.0018899527,0.0027067645,0.0018774054,0.0027727322,0.5819373726843601,0.45716992020612,89.3405380249,0.2179174,0.004198038,0.0060902685,0.0041947635,0.0061726742,0.0040645977,0.0059320647,0.004355287,0.006448948,0.59007573127764,0.45666655898112,89.94755554199,0.62749827,0.0049093096,0.0072778785,0.0045597088,0.0067199734,0.00446173,0.0065581393,0.0043317233,0.0063759848,0.59042108058912,0.46837076544756,89.85117340088
41,120828,280.1944583334,-5.3505,581,0.063,0.00043404964,4.813089981326e-05,6.866668991279e-05,4.684563464252e-05,6.689062138321e-05,5.135424726177e-05,7.459324842785e-05,0.41368880867976,0.36992290616028,-87.2318572998,0.02554007,0.00209737,0.003087504,0.0021188946,0.0030841513,0.002110642,0.0030776423,0.0021763972,0.003253337,0.57202887535092,0.45139798522008,-88.28806304932,0.21262252,0.002581859,0.003851866,0.002026268,0.0029332538,0.001954698,0.0028855994,0.001911779,0.0027923454,0.56656688451768,0.4489612877368799,-87.3768157959,0.044912495,0.0041904957,0.006220231,0.004257756,0.006255889,0.0042860806,0.0062848236,0.0041178777,0.0059970226,0.57683521509156,0.44933152198788,-86.74519348145,0.28425026,0.00471555,0.0068062423,0.00459606,0.0066837966,0.0044322703,0.006580335,0.0041391146,0.0059746928,0.5833880901338401,0.46209374070156,-88.33840942383
42,120995,280.4122916667,-5.413402777778,581,0.063,0.002036471,4.533939136309e-05,6.458586722147e-05,4.42390992248e-05,6.316329381661e-05,4.755290865432e-05,6.900353764649e-05,0.40875753760344,0.37156265974044,84.31020355225,0.06572926,0.0019572615,0.0028588558,0.002093908,0.0030453014,0.0021165228,0.0031148312,0.0020990595,0.0030840298,0.58204251527796,0.45964482426648,88.86713409424,0.055531293,0.0025004977,0.0036964722,0.002061275,0.0029986547,0.0019187374,0.0028166987,0.0018112882,0.0026446113,0.57494199275964,0.4571338891982401,89.87414550781,0.060271367,0.004064174,0.006027862,0.004118546,0.0060783913,0.0040698447,0.0058508823,0.004151438,0.006140143,0.58213090896624,0.45570689439768,-88.18297576904,0.07653975,0.0046830177,0.0068629473,0.0045579127,0.006676706,0.004263077,0.0061416086,0.004274244,0.0062963692,0.5881243944168,0.46899819374076,-89.83598327637
43,124229,280.3794166667,-4.4996,563,0.065000000000016,0.0009472626,4.475056266529e-05,6.405347085092e-05,4.432688001543e-05,6.337354716379e-05,4.62727402919e-05,6.796140951337e-05,0.44551920890808,0.39148634672172,84.9333114624,0.04437261,0.0019934578,0.002904389,0.0020971983,0.0030821832,0.0020459187,0.0029564598,0.0021661858,0.0031873574,0.57891714572916,0.46185943484304,-89.44393920898,0.06508179,0.0024031159,0.0035152368,0.0019932508,0.00288771,0.0019097415,0.0027844643,0.0019383837,0.0028601284,0.57395398616784,0.45865541696544,89.4680480957,0.058405623,0.0039043096,0.0056824386,0.0038749361,0.0056823897,0.0041348855,0.006038179,0.003969161,0.0057705487,0.58372026681888,0.45787826180448,-88.11123657227,0.10109854,0.0045114746,0.006519546,0.0044340515,0.0064900243,0.0043695886,0.006392965,0.0040580044,0.0058963783,0.58899378776544,0.47300237417232,88.13072967529
44,124839,280.525875,-4.371994444445,565,0.065000000000016,0.0029956384,5.506638990482e-05,7.893591100583e-05,5.282877827995e-05,7.57894013077e-05,5.929261533311e-05,8.582256850787e-05,0.4477411210536,0.39206948876388,85.33086395264,0.055168904,0.001987982,0.0028972253,0.0021644465,0.0031715105,0.0022374378,0.0032919694,0.002109603,0.0030256044,0.5764879584313201,0.45987477898608,89.17887115479,0.10936896,0.0024761395,0.003614706,0.0021175249,0.0031428188,0.0018716059,0.0027139422,0.002176788,0.0030121345,0.57149529457104,0.45920026302336,88.7649307251,0.09596787,0.0037298775,0.005503757,0.0039795698,0.00582845,0.0040412187,0.0059983185,0.0041891984,0.0061581335,0.5789976119996401,0.45778599381456,-87.98170471191,0.14197895,0.004822163,0.007144933,0.004524597,0.0067043384,0.0043420503,0.0063754553,0.0042363424,0.0062109795,0.58913993835432,0.4725337028504401,87.89418029785
45,125906,281.06325,-4.298875,573,0.064000000000008,0.013038742,7.029539847281e-05,0.0001011938948068,6.632154691033e-05,9.528153168503e-05,7.574206392746e-05,0.0001095691332011,0.41817039251328,0.37620109319688,89.76425933838,0.21399102,0.0019631677,0.0028620632,0.0021208187,0.0030780109,0.002151259,0.0031258073,0.0023155336,0.0034224435,0.55613130331032,0.444941163063,-88.12506866455,0.2584618,0.002509086,0.0036677085,0.0021745325,0.00318179,0.0020094283,0.0029344019,0.001948871,0.0028437432,0.55267769098296,0.4421639740467599,-88.46897888184,0.28307956,0.0043212306,0.0063539604,0.0041881874,0.0061448747,0.004104831,0.0060492936,0.004158137,0.0061195535,0.5601994395256801,0.44853681325896,-87.15888977051,0.39257225,0.0048809825,0.0070720944,0.0046362574,0.006771997,0.0044327676,0.006537475,0.0043538143,0.0063985153,0.57032454013812,0.45421847701056,-88.5979385376
46,126120,280.655,-4.033894444445,573,0.064000000000008,0.005437331,7.354544504778e-05,0.0001053786400007,7.06680220901e-05,0.0001014491353999,7.700629066676e-05,0.0001119340231526,0.4050435423852,0.36847543716432,89.27751922607,0.10404278,0.0020178445,0.0029036854,0.0022234116,0.0032662444,0.0022179524,0.003299533,0.0021389478,0.0031543993,0.55989760160448,0.4520733356476799,89.48455047607,0.15808699,0.0026566237,0.0039118887,0.0020961033,0.0030113799,0.0019313733,0.002767736,0.0020505362,0.0030294354,0.55889737606044,0.44779789447776,89.68350982666,0.11138863,0.0041442076,0.006003902,0.003951976,0.0056772893,0.0040873205,0.0060583535,0.0041625584,0.0062405085,0.55795228481304,0.4479310512543601,-87.84656524658,0.18641232,0.005009749,0.0072912145,0.004735729,0.0069367704,0.0044611422,0.0065679625,0.0041016885,0.0059346803,0.58160424232476,0.4678697586060001,88.75981903076
47,126162,280.71075,-4.053213888889,573,0.064000000000008,0.004784398,6.415614188882e-05,9.233861055691e-05,6.203628436197e-05,8.94193581189e-05,6.69128348818e-05,9.757752559381e-05,0.4236164093016,0.38171634078024,88.710105896,0.08784067,0.002089348,0.002991327,0.0020616383,0.0029881569,0.002176418,0.0032446848,0.0020723327,0.0030287458,0.57835650444048,0.461436599493,89.94561767578,0.07484147,0.0026430553,0.0038958304,0.0021032302,0.0030361647,0.0019485275,0.0028327794,0.0019387074,0.0027906175,0.57636618614208,0.45712044835092,-89.98294067383,0.106067054,0.0040986184,0.005882688,0.004043806,0.0059391335,0.0039311247,0.005681292,0.004090618,0.0060205306,0.5787076950072,0.45472425222384,-87.13399505615,0.110437855,0.0049051736,0.0072006863,0.0043570763,0.006360234,0.0044259485,0.0065130596,0.0040221177,0.0058709164,0.58887076377852,0.47123578190808,89.5538482666
