,Source,OBSRA,OBSDEC,7M_contNAXIS,7M_contCDELT,7M_contPEAK,7M_contAGMADRES,7M_contAGSTDRES,7M_contAGMADREM,7M_contAGSTDREM,7M_contAGMADIMM,7M_contAGSTDIMM,7M_contBMAJ,7M_contBMIN,7M_contBPA,7M_spw0PEAK,7M_spw0AGMADRESch0200,7M_spw0AGSTDRESch0200,7M_spw0AGMADRESch1000,7M_spw0AGSTDRESch1000,7M_spw0AGMADRESch2000,7M_spw0AGSTDRESch2000,7M_spw0AGMADRESch2800,7M_spw0AGSTDRESch2800,7M_spw0BMAJ,7M_spw0BMIN,7M_spw0BPA,7M_spw1PEAK,7M_spw1AGMADRESch0200,7M_spw1AGSTDRESch0200,7M_spw1AGMADRESch1000,7M_spw1AGSTDRESch1000,7M_spw1AGMADRESch2000,7M_spw1AGSTDRESch2000,7M_spw1AGMADRESch2800,7M_spw1AGSTDRESch2800,7M_spw1BMAJ,7M_spw1BMIN,7M_spw1BPA,7M_spw2PEAK,7M_spw2AGMADRESch0200,7M_spw2AGSTDRESch0200,7M_spw2AGMADRESch1000,7M_spw2AGSTDRESch1000,7M_spw2AGMADRESch2000,7M_spw2AGSTDRESch2000,7M_spw2AGMADRESch2800,7M_spw2AGSTDRESch2800,7M_spw2BMAJ,7M_spw2BMIN,7M_spw2BPA,7M_spw3PEAK,7M_spw3AGMADRESch0200,7M_spw3AGSTDRESch0200,7M_spw3AGMADRESch1000,7M_spw3AGSTDRESch1000,7M_spw3AGMADRESch2000,7M_spw3AGSTDRESch2000,7M_spw3AGMADRESch2800,7M_spw3AGSTDRESch2800,7M_spw3BMAJ,7M_spw3BMIN,7M_spw3BPA
902,728432,211.2285833334,-61.33449444448,71.0,1.1999999999998798,0.9579393,0.01117194443941,0.01292255055159,0.008520956151187,0.01090438384563,0.01262495759875,0.01747469045222,7.5306186676008,5.9897632598892,89.54818725586,8.255622,0.06689677,0.08963876,0.048340287,0.07028015,0.0416813,0.060942058,0.04127786,0.059823103,7.5430941581735995,6.1085705757156,-88.21490478516,25.9972,0.051514935,0.07475657,0.0371622,0.056141634,0.04014626,0.059969034,0.0375126,0.056981135,7.488237857817599,6.0328583717364,-88.10531616211,8.455054,0.08995711,0.122929506,0.07216181,0.1079752,0.089439474,0.13471171,0.08862737,0.12593298,7.553302288056,6.0915412902816,-89.11666870117,32.064796,0.103867345,0.14906369,0.10305533,0.14925408,0.09249006,0.13746695,0.08624459,0.13298966,7.4738078117388005,5.9960737228392,-88.82683563232
903,728513,211.3105000001,-61.41016944448,71.0,1.1999999999998798,0.015325207,0.0008742443169467,0.001041912008077,0.0007581145036966,0.0009505417547189,0.0009540750761516,0.001394771970809,7.557314872741199,5.9816880226152005,-89.0355758667,0.71212965,0.04362709,0.0642877,0.050496176,0.074311234,0.043716975,0.06817172,0.04621626,0.06883212,7.6079287528992,6.1001858711232,-88.00898742676,10.684973,0.047675073,0.06876457,0.041713566,0.06288078,0.040448133,0.063815154,0.05223275,0.07081566,7.533940792082399,5.9931368827812,-89.28040313721,0.8855056,0.077925004,0.117455564,0.08054235,0.117828734,0.087949455,0.12985319,0.09216627,0.14416763,7.615743637086001,6.087048053742,-87.51461029053,11.475031,0.081864804,0.12275963,0.09578085,0.14315686,0.09130145,0.13660088,0.08799943,0.13264036,7.5221590995792,5.9798254966740005,-89.56597137451
904,728716,211.6287500001,-61.73260277781,71.0,1.1999999999998798,0.01585366,0.000953973736614,0.001173023367301,0.0008972995565273,0.001100253779441,0.001112809986807,0.001556622795761,7.5171847343436,5.9534616470328,-89.96511077881,0.47268763,0.040489655,0.06563175,0.04481297,0.06346094,0.04164811,0.058820292,0.04790429,0.06710812,7.617848396302799,6.09422683716,-87.73807525635,15.893685,0.055504467,0.08048833,0.042010464,0.06177977,0.047533188,0.061459236,0.040461134,0.05873666,7.467307090758,6.0599327087412,-87.83748626709,0.7559991,0.0881015,0.1336442,0.08122934,0.11991325,0.091868155,0.13485473,0.0907205,0.12964228,7.6139297485343995,6.0912928581228005,-87.97663879395,18.63331,0.08802771,0.1350846,0.10059537,0.14146832,0.093203045,0.13124363,0.09408861,0.1388009,7.4653344154368,6.0346832275404,-88.29546356201
905,729061,211.6846666667,-61.48338611114,71.0,1.1999999999998798,0.014551743,0.0009037112467922,0.00113403913565,0.0007742661982775,0.0009807952446863,0.0009334294591099,0.001469889073633,7.532811641692801,5.9792013168336,-89.27206420898,0.6022925,0.03932787,0.059540037,0.04623312,0.06565052,0.053852007,0.079443045,0.04398916,0.0690152,7.6019916534408,6.0888071060172,-88.06623077393,9.000311,0.061799683,0.088334136,0.044797517,0.06546384,0.034373097,0.048082337,0.040721472,0.060530867,7.536853790283601,5.9982542991648,-89.0196685791,1.3338151,0.09273788,0.13414623,0.082226776,0.12353902,0.09169721,0.13247328,0.08937549,0.13455126,7.5968542099008,6.0932402610768,-87.7579574585,12.386914,0.094709195,0.14280735,0.08914592,0.1315423,0.09411706,0.13373728,0.08450972,0.12012572,7.526662826536801,5.9873261451732,-89.03490447998
906,730127,212.1805416667,-61.41387777781,71.0,1.1999999999998798,0.029942099,0.001101785688661,0.001311196945608,0.0008348759147339,0.001119577442296,0.001202934072353,0.001718387939036,7.5279273986808,5.9612736701952,89.94270324707,1.0386279,0.0444998,0.064773716,0.039860338,0.05918598,0.04189117,0.06066407,0.03836375,0.06367707,7.5950055122363995,6.0973911285408,-88.19676971436,28.546154,0.053174686,0.08055237,0.045339946,0.06746777,0.038989797,0.05690667,0.043828264,0.061905526,7.484227657318799,6.0666484832748,-87.87043762207,1.332526,0.08391226,0.133264,0.07851332,0.118281886,0.091917984,0.12530494,0.07987025,0.120728105,7.549484729767199,6.1107058525068,-88.67739868164,37.243317,0.08939713,0.13081849,0.10264315,0.14468083,0.08518404,0.13070893,0.091223404,0.13444172,7.4661812782272,6.0182056427004,-88.63186645508
907,730135,212.1960416667,-61.43215555559,71.0,1.1999999999998798,0.019254342,0.0006649142596871,0.0008038149098866,0.0005042588454671,0.0006387034663931,0.000897471094504,0.001386040006764,7.5306124687212,5.977133274078,-88.77439880371,0.65679926,0.041478742,0.059011765,0.043818787,0.062188532,0.046328682,0.06756722,0.04225373,0.06282797,7.547409534456,6.0932078361504,-87.2278213501,28.50665,0.05210084,0.07817977,0.043090444,0.06346956,0.042338595,0.06140424,0.051139276,0.07339906,7.5020627975472,6.013422489168001,-88.79599761963,0.93630695,0.09511505,0.1342618,0.08951539,0.13532592,0.11368713,0.17205225,0.08264058,0.1247229,7.548738956452801,6.0931320190416,-87.93232727051,34.79332,0.091236375,0.1348704,0.08020778,0.12518609,0.074856155,0.12251003,0.08706733,0.12571843,7.4842791557328,6.0039734840387995,-87.77544403076
908,731221,212.8535833334,-61.39056111114,71.0,1.1999999999998798,0.0034374555,0.0004728809872176,0.0006150091066957,0.0003969975514337,0.0005430545425043,0.0005985632888041,0.0009664233075455,7.5277061462412,5.976624011994,89.50849151611,0.3522139,0.040084444,0.06388823,0.04359096,0.06374671,0.05088119,0.07214734,0.040106833,0.061611664,7.617424488066001,6.0989952087396,-86.79779052734,6.212013,0.04863475,0.07335818,0.044989966,0.06248344,0.044471253,0.06591398,0.03586345,0.053812686,7.503799438476,6.0402331352232,-88.6409072876,0.67118645,0.08579168,0.12396551,0.08604421,0.12473054,0.08451704,0.12528019,0.0753692,0.10829898,7.574744224548,6.1134028434756,-87.91976928711,8.111963,0.10252804,0.14612734,0.08683969,0.13365544,0.078561544,0.11408818,0.09698437,0.13224642,7.481010913848,5.9962229728704,-88.84047698975
909,731492,213.0385000001,-61.37579444448,71.0,1.1999999999998798,0.015155368,0.001629652222618,0.002020665910095,0.001487037865445,0.001875125337392,0.001726290793158,0.002498908666894,7.538640022278,5.9872722625728,89.3373260498,0.5761784,0.044630796,0.06606125,0.050583724,0.077273235,0.05477304,0.08087808,0.050869644,0.073527075,7.6098456382752,6.1088380813584005,-86.79779052734,2.6476123,0.05001331,0.07400445,0.042727873,0.061429158,0.049897775,0.07494447,0.08308795,0.100722976,7.4867968559268,6.06581878662,-89.67029571533,0.84150815,0.074057564,0.11564872,0.08855178,0.13355976,0.08899056,0.1297456,0.09651185,0.13794948,7.5874304771424,6.1186513900752,-88.05818939209,3.682523,0.09714503,0.14020218,0.1182536,0.16134578,0.086389475,0.13153714,0.0959218,0.12933357,7.491852760316401,6.023207187651599,-89.20917510986
910,731997,213.6564166667,-61.8038666667,71.0,1.1999999999998798,0.04888164,0.0006483573233709,0.0007670819177292,0.0004842415219173,0.0006371576455422,0.0009063396719284,0.001370796468109,7.5282354354852,5.9261603355396,89.1841506958,2.3433323,0.040048204,0.056032762,0.048427865,0.070199504,0.044970356,0.067774,0.047135405,0.07156688,7.5352735519416,6.1806755065932,-87.51306152344,20.506025,0.05408575,0.07661161,0.044381775,0.0639265,0.04649743,0.06558458,0.07408406,0.090502575,7.4706277847292,6.076550006866801,-88.28234100342,2.912138,0.09561286,0.13517979,0.080533415,0.12528977,0.09328893,0.13986392,0.08742798,0.13026279,7.531937599183201,6.1337594985948,-87.91860198975,21.361235,0.11051224,0.16177318,0.091025375,0.13634762,0.088720046,0.12627493,0.11123682,0.15407194,7.4582314491276005,6.0523133277887995,-88.35397338867
911,732038,213.3122916667,-61.28124722225,71.0,1.1999999999998798,0.5117152,0.004221119917929,0.004847595002502,0.003395307809114,0.004310275427997,0.004647841211408,0.007214272394776,7.5444736480704,6.0123167037972,89.559715271,8.00219,0.040234916,0.059727125,0.04884212,0.071260706,0.039451107,0.06250697,0.052493535,0.07314297,7.6236534118656,6.0943398475644,-88.13175964355,24.78726,0.048466235,0.075445786,0.042892795,0.06253881,0.11890954,0.14380768,0.09686436,0.10381711,7.5059423446644,6.0473732948315995,-89.51679992676,7.8498387,0.07779599,0.115852505,0.07737095,0.12385027,0.091743276,0.13765249,0.08592387,0.12938514,7.5940322875992,6.1093301773068,-88.19634246826,27.099087,0.107736066,0.1580618,0.10464981,0.14797342,0.097689815,0.14373825,0.09089149,0.13044123,7.5256776809676,6.016985416411201,-89.46503448486
912,732540,213.5719583334,-61.20503055559,71.0,1.1999999999998798,0.03149415,0.001177842728794,0.001421894994564,0.001029317965731,0.001247004023753,0.001339377369732,0.001941439928487,7.5281414985648,5.988113880156001,89.27907562256,1.630257,0.043266013,0.065421194,0.045220744,0.06799681,0.04434071,0.066348776,0.051375106,0.07322171,7.622986316680801,6.0983195304888005,-88.07359313965,8.892783,0.046636082,0.07252847,0.038304567,0.057157207,0.048956443,0.067666635,0.06851694,0.08748108,7.5106768608108,6.0644879341128,-89.15502166748,1.9196837,0.09686459,0.14105423,0.07901792,0.114943705,0.08206144,0.114582844,0.08983107,0.12849414,7.6019010543828,6.0928835868828,-88.29133605957,11.715581,0.12449297,0.16777404,0.09576253,0.13688518,0.081130974,0.120998055,0.09470816,0.1430961,7.5369219779952,6.0290975570688,-89.51061248779
913,732713,213.6930416667,-61.19351944448,71.0,1.1999999999998798,0.022927007,0.0005818094359711,0.0006708654691465,0.0005121094291098,0.0006278734072112,0.0007925391546451,0.001292989705689,7.5149159431464,6.008126735685599,89.6342086792,0.48260492,0.045244657,0.06462173,0.052952968,0.07589423,0.049185537,0.06906593,0.04665539,0.06841129,7.5997600555428,6.1149053573604,-88.36159515381,3.3208585,0.061376352,0.0811399,0.04258335,0.061237674,0.051491093,0.08018893,0.058318727,0.07556744,7.516412258148001,6.062484264372,-89.78931427002,0.6860996,0.08071786,0.1281357,0.08712555,0.119359426,0.09007019,0.13079882,0.09083694,0.14091228,7.6074042320244,6.0882334709184,-88.14316558838,4.8174553,0.09768815,0.14975649,0.08968584,0.13230398,0.10002657,0.14073834,0.07952355,0.12009831,7.541464805604,6.029898166656,-89.48645782471
914,732775,213.7764583334,-61.26142500003,71.0,1.1999999999998798,0.006523311,0.0008938063983805,0.001061938237399,0.0008451961912215,0.00103190925438,0.001037124544382,0.001436801510863,7.5390186309804,5.9941630363464,89.32541656494,0.39833564,0.045878872,0.06815376,0.03951025,0.061472386,0.046251263,0.066226274,0.044314083,0.06690608,7.600944995881199,6.1155743598936,-88.4751739502,11.018989,0.049905147,0.07411916,0.042634018,0.064424686,0.032276433,0.0491419,0.052223172,0.07626944,7.4883093833916,6.0775504112232,-87.97030639648,0.6568136,0.09142718,0.12832865,0.09887769,0.15161224,0.1024312,0.14488295,0.08570379,0.13316599,7.5968875884996,6.102807044983201,-89.0387878418,15.267946,0.108493514,0.15589896,0.09796571,0.14628176,0.09239698,0.13221455,0.08036057,0.11909932,7.5663414001476,6.032643795014399,-89.48963165283
915,737232,216.0801666667,-60.47367222225,75.0,1.10000000000016,0.004445706,0.0004620930121746,0.0005574425449595,0.0004366629873402,0.0005417942884378,0.0006600369233638,0.001048203906976,7.3664498329164,5.9972839355484,88.90732574463,0.35406384,0.045913063,0.06762455,0.043824047,0.06530097,0.046648677,0.0705585,0.05067674,0.06992794,7.564202308656,6.013031482695601,89.33483886719,9.595145,0.046140928,0.06737545,0.038096823,0.05928273,0.03794253,0.057049595,0.037016943,0.056864038,7.5596351623524,5.9431314468384,-87.91728973389,0.75116456,0.08205589,0.12319287,0.08208082,0.11982194,0.08620912,0.122743025,0.09469949,0.13833489,7.624134063720001,5.9575719833387994,-89.05833435059,13.486589,0.11404194,0.15228905,0.098806046,0.14496909,0.10959729,0.16383062,0.07860981,0.11233891,7.495544910430799,5.934932231904,-88.78025054932
916,737436,216.0757916667,-60.33633333337,75.0,1.10000000000016,0.013689581,0.0007051951251924,0.0008519401890226,0.0006696502678096,0.000819033535663,0.0008866434218362,0.001388160279021,7.4269657135008,5.9659299850464,89.06059265137,0.8397524,0.039841585,0.058789957,0.046053942,0.06801561,0.049286142,0.07658137,0.04804624,0.07115699,7.5651535987848,5.9723544120804,-88.48197174072,10.999714,0.0537478,0.077564634,0.045267645,0.06641833,0.043088336,0.06330622,0.04087587,0.05938225,7.529806137085201,5.9398140907296,-88.87502288818,1.2217056,0.09612461,0.12798844,0.092468396,0.13995601,0.09463914,0.13011363,0.08577271,0.13012734,7.5870633125303995,5.9509520530704005,-88.7553024292,17.250635,0.103686824,0.14689054,0.11207149,0.16500744,0.100864254,0.14618811,0.08254603,0.116658285,7.5013470649728005,5.9310050010696,-87.92063903809
917,737488,216.3034583334,-60.5861416667,75.0,1.10000000000016,0.021639934,0.0007516173645854,0.0008945221779868,0.0006352339405566,0.000805992691312,0.0009773703059182,0.001416768296622,7.428456783295201,5.9679932594292,88.43814849854,1.13237,0.04379534,0.06473225,0.04274491,0.07052099,0.051263634,0.07500096,0.0423545,0.06713473,7.619863033296,5.972330093381999,89.12292480469,25.90682,0.054526843,0.07793493,0.04661837,0.07058342,0.03695249,0.055956952,0.088743106,0.09481698,7.55380153656,5.9397201538091995,-88.60453796387,1.5116365,0.08044289,0.12273427,0.07835718,0.122445725,0.09119346,0.13076949,0.085407145,0.12732054,7.655523300169199,5.9499650001528,89.5618057251,28.682295,0.08381468,0.13103664,0.10458067,0.14732507,0.074735336,0.11255393,0.09433644,0.13788936,7.5791678428656,5.8989362716692,-88.73332214355
918,737579,216.3131666667,-60.54575833337,75.0,1.10000000000016,0.041646857,0.001312947599217,0.00155453546904,0.001078403322026,0.001428813440725,0.001536364899948,0.002322843298316,7.451242446898799,5.9682207107556,88.15879821777,2.3676858,0.040117346,0.059901338,0.049560916,0.07510824,0.048676956,0.07497769,0.04656401,0.06565313,7.5970144271844005,5.9970192909228,89.36753082275,21.189857,0.04775882,0.075707905,0.03983074,0.060956806,0.047270454,0.06327156,0.098887816,0.10511746,7.520815849305601,5.9486532211296,-88.55104827881,2.7421193,0.08584325,0.12673527,0.080916695,0.12980722,0.09335841,0.12667362,0.095743515,0.1455081,7.6372947692856,5.9521303176876,89.2931060791,23.60222,0.084213935,0.1345571,0.09741853,0.13780364,0.094597355,0.1363227,0.0869132,0.1313746,7.546900272368401,5.9117202758772,-88.75283813477
919,737588,216.3046666667,-60.52815277781,75.0,1.10000000000016,0.45064083,0.006855263840407,0.00850042887032,0.006157651543617,0.007780300453305,0.006850419566035,0.01067165657878,7.4487929344164,5.9697442054764,88.21506500244,8.619686,0.05961545,0.08228365,0.04922451,0.07113491,0.050627608,0.07116729,0.050448544,0.06917361,7.6660528182984,5.96540737152,-89.47807312012,28.984777,0.054815624,0.078391396,0.04361157,0.06097764,0.07417987,0.0923068,0.20998581,0.2606686,7.5184798240656,5.9202470779416005,-89.28147888184,9.837499,0.08523874,0.12273048,0.07613636,0.11226465,0.104253784,0.14345251,0.105359785,0.1427302,7.640169620515199,5.972443580628,-89.97006988525,34.70321,0.09815377,0.14034557,0.10592271,0.15824135,0.09520653,0.13630545,0.07989864,0.11653667,7.5258731842056,5.9383096694964,-88.1830291748
920,737671,216.2333750001,-60.38547222225,75.0,1.10000000000016,0.014015316,0.001119194203056,0.001419727690518,0.0009984899079427,0.001232867711224,0.001261123456061,0.001797656994313,7.477279186248,5.9361515045172,87.99354553223,1.227374,0.039735552,0.065830775,0.046263248,0.06765779,0.04748266,0.06972239,0.050705492,0.07486959,7.619944095612,5.9826583862316,88.91774749756,16.690758,0.053194992,0.078347206,0.040775348,0.064008,0.055321854,0.07445915,0.04676561,0.06710626,7.5470972061168,5.9102430343632,-88.80256652832,1.7868117,0.08288064,0.12385286,0.09551458,0.1358672,0.09653184,0.14426637,0.09985863,0.14630009,7.6300716400164,5.9699740409856,-89.45078277588,24.690353,0.10929055,0.15143809,0.10660344,0.14959076,0.093360275,0.13666698,0.08759803,0.12626123,7.5354008674608,5.907330989838,-88.86623382568
921,737673,216.2733750001,-60.43447222225,75.0,1.10000000000016,0.06424044,0.001025107689202,0.001213225303218,0.0009874753886834,0.001160080078989,0.001311154104769,0.001977605745196,7.4437460899344,5.9105443954464,87.32265472412,2.9467378,0.05183906,0.0701643,0.044847257,0.06567084,0.049389653,0.069949724,0.05087453,0.07688156,7.598693370819599,6.0391750335696,-88.71298217773,24.424986,0.0509987,0.0817203,0.040190637,0.060487263,0.042667456,0.060712263,0.054832585,0.07582029,7.5288486480696,5.9345250129684,-89.29460906982,3.3711321,0.103789285,0.16218941,0.100134596,0.14453143,0.08823914,0.12738363,0.09107574,0.13306867,7.6254062652576,6.0151457786544,-88.39971923828,36.33464,0.08816452,0.13167596,0.10493123,0.15177284,0.0902239,0.14208266,0.08937653,0.13008021,7.515855312346799,5.9075126647955996,-87.5991973877
922,737702,216.2520000001,-60.38308888892,75.0,1.10000000000016,0.031925283,0.001010666019283,0.001270796172321,0.0008791380678304,0.001175276469439,0.001320063136518,0.001860303687863,7.4211411476124,5.9170231819152,87.7068862915,1.7916799,0.042913783,0.063916735,0.048170265,0.06868613,0.045361865,0.06921403,0.052090906,0.07886642,7.6544322967511995,5.9554228782636,-87.87507629395,38.852303,0.05670199,0.08375302,0.04964524,0.07021372,0.052548792,0.07324022,0.0626216,0.084540874,7.5452833175652,5.9242930412292,-89.26404571533,2.4933932,0.094526,0.12644427,0.090563715,0.12826069,0.089273915,0.13056299,0.08901571,0.13491683,7.6751298904428005,5.938673019408,-87.93535614014,47.51993,0.09437412,0.14335819,0.097664475,0.1442352,0.10679939,0.15244861,0.07953993,0.13249496,7.4882011413564,5.9270143508928,-87.08924865723
923,737762,216.2598750001,-60.35364444448,75.0,1.10000000000016,0.025780179,0.0008576599066146,0.00100107700564,0.0007095940527506,0.0009105450008065,0.000946837477386,0.001250299392268,7.452353477476801,5.9483928680424,88.24862670898,1.2294264,0.047566295,0.07240575,0.05170681,0.0724066,0.049871802,0.07255962,0.04249661,0.06707345,7.658140659332401,6.0104174613948,-87.31527709961,24.216417,0.054884113,0.0853631,0.038581155,0.058316883,0.045616224,0.06687765,0.08364425,0.09504098,7.5754089355464,5.9418883323684,-87.75067901611,2.1207447,0.08066863,0.11941053,0.08335167,0.12783425,0.08937347,0.13110988,0.08262025,0.12803814,7.661565303804,5.9790654182448,-88.62088012695,28.297256,0.10204402,0.15099905,0.10262073,0.1501553,0.09621017,0.13852434,0.08504942,0.12373472,7.4927396774304,5.9233169555676,-86.7887802124
924,701007,195.3635833333,-62.43078333333,75.0,1.10000000000016,0.013453559,0.001799103105441,0.002930055838078,0.001726654707454,0.002478341804817,0.001726654707454,0.002478341804817,7.8658871650704,5.4020347595208,-75.80209350586,0.8288159,0.04031861,0.060004503,0.04139076,0.06399223,0.047506373,0.068666436,0.038703457,0.06049224,7.972781181336,5.4611244201672005,-78.54232788086,2.073793,0.046449497,0.067928724,0.045988735,0.065031804,0.03823569,0.061949633,0.14007099,0.22332667,7.9250893592832,5.3853473663316,-76.33087158203,0.94086665,0.08021462,0.121249616,0.080425784,0.12798227,0.09490059,0.13913427,0.08018069,0.1263808,7.9729394912712,5.470574855803201,-78.20345306396,3.6862857,0.08961414,0.12878597,0.09709416,0.13647369,0.087783605,0.12620994,0.074314,0.10595636,7.895375251768799,5.3991613388052,-77.37644195557
925,702356,196.38,-62.50004166667,75.0,1.10000000000016,0.045902543,0.005738658830523,0.01127558201551,0.005222709849477,0.00802931189537,0.005222709849477,0.00802931189537,7.928020477295999,5.3158912658676,-75.03679656982,2.208626,0.04215454,0.062134504,0.043445144,0.06572786,0.039785486,0.060972378,0.04685144,0.06589333,7.7767019271864,5.486539840696801,-77.4697265625,11.040424,0.047751933,0.07137526,0.0390973,0.057309136,0.042281352,0.06401067,0.46085173,0.7549652,7.810992240904801,5.42094564438,-76.71203613281,3.194524,0.09175524,0.1283109,0.089069314,0.13140236,0.1007108,0.14938822,0.09002094,0.13056205,7.954865932463999,5.369718551634,-76.14948272705,14.508488,0.09185019,0.13658215,0.08988152,0.13058625,0.08088638,0.12687947,0.08831401,0.13123123,7.835509777068,5.3648819923392,-76.30504608154
